,skill_id,skill_title,skill_type,skill_description,skill_description_combined
2865,499831574f850f39d44c47595154b2b0d07f2c5ee01ad6ce68f7e9e1e520d5a1,fleet procurement,tsc,"acquire ship fleets, either through purchase or charter, for the organisation as business assets to fulfil operational needs and shipping orders","fleet procurement-acquire ship fleets, either through purchase or charter, for the organisation as business assets to fulfil operational needs and shipping orders"
2866,a0db3763e586daf89843fde7fcb6782a0e0c28e98319de7b694965f2180eead1,user testing and usability testing,tsc,"conduct and manage user tests to validate the feasibility of design, evaluate its functionality and ease of use as part of a user-centred design process","user testing and usability testing-conduct and manage user tests to validate the feasibility of design, evaluate its functionality and ease of use as part of a user-centred design process"
2867,0d87d93a922e5b0c0cd95836d59015464d5c5f6e80ff8b1122ba6adc336c5ee1,electricity network incident management,tsc,investigate and resolve network incidents,electricity network incident management-investigate and resolve network incidents
2868,224ca77e720a7896d4f1eb10ce84280a14830f17f35aabe44d15b55ea97bdd49,technical service process management,tsc,manage town gas technical service workflows to ensure efficient service delivery within regulatory requirements,technical service process management-manage town gas technical service workflows to ensure efficient service delivery within regulatory requirements
2869,fc65c23522cc73ca45f5ee497b67a391e91d2139c0be8d6ff7eb165ccace5874,chartering,tsc,drive the organisation's chartering business and monitor key performance indicators,chartering-drive the organisation's chartering business and monitor key performance indicators
2870,817abfcb6ccae6386e38f8f51b78357a691b784f42c34bf27c1761b2851e97a6,apply workplace safety and health in metal work,tsc,"on completion of this unit, learners will have the skills and knowledge in applying workplace safety and health practices to ensure the safety of oneself and others at work in metal work by identifying own roles and responsibilities in a metal work job by following safe work procedures and adopting relevant risk control measures when conducting metal works and responding to fire emergencies","apply workplace safety and health in metal work-on completion of this unit, learners will have the skills and knowledge in applying workplace safety and health practices to ensure the safety of oneself and others at work in metal work by identifying own roles and responsibilities in a metal work job by following safe work procedures and adopting relevant risk control measures when conducting metal works and responding to fire emergencies"
2871,6be3ffd75efe62421ed9fee8200d1990ded1fe64dc10953d0a4678d1462059b0,workplace safety and health audit system management,tsc,establish the policies and work procedures to ensure organisation's compliance to audit requirements,workplace safety and health audit system management-establish the policies and work procedures to ensure organisation's compliance to audit requirements
2872,080e78ab281bb7ee48cb4f2c1ccc1ef1dd2f469327e76d9b5f3fb70eb7764395,product advisory,tsc,"develop, maintain and convey detailed and specialised product knowledge as well as keep abreast of emerging product knowledge to address organisation requirements","product advisory-develop, maintain and convey detailed and specialised product knowledge as well as keep abreast of emerging product knowledge to address organisation requirements"
2873,fa726c0a2f858439331b11c82ccc96c89ce2180d0854ced92d8dfec8fa9b9cb9,design writing,tsc,"convey a design story, idea or concept in a compelling and engaging manner through writing","design writing-convey a design story, idea or concept in a compelling and engaging manner through writing"
2874,e60f47959a6be446b23fb04a22d4c60b8f5545f9b89323c178b9ac088ee87dfe,workplace safety and health control measures,tsc,identify lapses in workplace safety and health (wsh) within an organisation and put in place reasonable practical control measures based on the hierarchy of control,workplace safety and health control measures-identify lapses in workplace safety and health (wsh) within an organisation and put in place reasonable practical control measures based on the hierarchy of control
2875,3f4cf84ecbc5f5bc4edcc2793d0643523ecf4859394d6f62b407096106e60c60,breathing assessment and management,tsc,perform assessment and management of patient's respiratory system,breathing assessment and management-perform assessment and management of patient's respiratory system
2876,9d09dfb148b1e34e747d2f3c7895b1bcefd8647119534920a025d1535ab50fe2,value analysis,tsc,"establish the organisational value stream, enhance value-add and reduce costs","value analysis-establish the organisational value stream, enhance value-add and reduce costs"
2877,c5e0703a3b9d75348c43df85462fa4bf1695a82ed7a143b6e0c52b6174888de8,ethical culture,tsc,evaluate and foster strong ethical climate,ethical culture-evaluate and foster strong ethical climate
2878,36c382ee50148e1a02ff83b35ccfc3f9423dd93ca62b3cb22b7d68d8b2cfdaca,flight check-in operations,tsc,assist customers with flight check-in procedures to ensure a seamless and hassle-free process,flight check-in operations-assist customers with flight check-in procedures to ensure a seamless and hassle-free process
2879,a715f17db4c15a70b8d9b701d79f1890e0525a34bb5099669fb9f37ef1c92bf9,lean manufacturing,tsc,"apply concepts, tools and techniques of ""lean"" to improve efficiency in the workplace","lean manufacturing-apply concepts, tools and techniques of ""lean"" to improve efficiency in the workplace"
2880,8708ca3d126954da9565445960dc4748a0c80521372b5b32be16084e23a8aabd,risk advisory,tsc,provide customised risk management advice to organisations to manage and optimise risks,risk advisory-provide customised risk management advice to organisations to manage and optimise risks
2881,9a1a80d7fddf9f4612cd10c1a01d9dea46cdd8153c0cb2d5dcfe1591e9b86312,project plan,tsc,develop project plans and manage project risks using appropriate project management tools,project plan-develop project plans and manage project risks using appropriate project management tools
2882,a38360780841644fc4207e5470fbae228f381f5f79d876ec7b7c89c5be90d4cf,game testing automation,tsc,develop programmes to automate game testing to improve the efficiency and effectiveness of the game quality assurance processes,game testing automation-develop programmes to automate game testing to improve the efficiency and effectiveness of the game quality assurance processes
2883,285f6909661f73073dd30e1e2660bdb5ec932fdb3838749cb8a423ff4f9324bb,underwater camera operations,tsc,"manage the set-up and operation of types of underwater cameras, lenses and accessories for the production of content","underwater camera operations-manage the set-up and operation of types of underwater cameras, lenses and accessories for the production of content"
2884,0ee642491c71d521f10363e7d125718d8d17287a33d0cea48650cfd743189ce6,sub-sea electricity transmission engineering management,tsc,"plan, design and oversee sub-sea engineering projects for electricity imports via sub-sea cables, managing installation and maintenance of sub-sea infrastructures to ensure optimal system performance, resilience and sustainability, while addressing challenges with infrastructure maintenance, performance and finances to enhance systems lifespan","sub-sea electricity transmission engineering management-plan, design and oversee sub-sea engineering projects for electricity imports via sub-sea cables, managing installation and maintenance of sub-sea infrastructures to ensure optimal system performance, resilience and sustainability, while addressing challenges with infrastructure maintenance, performance and finances to enhance systems lifespan"
2885,2b1334eb3a2899ea6037a92aa40c809bdb66414e4f5f0ff59d0c0e2ab2cbff50,procurement coordination and policy development,tsc,design and implement procurement strategy and workflow to govern activities relating to sourcing and purchasing of materials as required to deliver on project expectations,procurement coordination and policy development-design and implement procurement strategy and workflow to govern activities relating to sourcing and purchasing of materials as required to deliver on project expectations
2886,6264585e5da45298fc2ddf83acd1a1d7092f38a2faed6f1897bc56ab053ed595,farm biosecurity compliance and management,tsc,develop and implement farm biosecurity management plans to control and mitigate environmental and biosecurity risks in farming operations in accordance with industry regulations and standards and to meet organisational business goals,farm biosecurity compliance and management-develop and implement farm biosecurity management plans to control and mitigate environmental and biosecurity risks in farming operations in accordance with industry regulations and standards and to meet organisational business goals
2887,3512ad3ca8c36335b47268d0dd4e08ea48af8d56cc356bcb284696f812003908,international trade legislation compliance,tsc,identify all aspects of international trade processes and foreign and multilateral trade laws for regulatory compliance,international trade legislation compliance-identify all aspects of international trade processes and foreign and multilateral trade laws for regulatory compliance
2888,3022d347e50eb565dae0a243f11ef303685685b83e76e1967164e3aab858d4ae,novel food application,tsc,"design, evaluate, and improve processes in the development and commercialisation of novel food products to ensure compliance with regulations on quality, safety, and nutrition, while facilitating their successful introduction into the consumer market.","novel food application-design, evaluate, and improve processes in the development and commercialisation of novel food products to ensure compliance with regulations on quality, safety, and nutrition, while facilitating their successful introduction into the consumer market."
2889,033716f6602274136ace288291d45ffe98ae70c5f3b92e1de09d5ca8f3d4e8f1,operational technology security design,tsc,"develop the operational technology security frameworks, standard operating procedures and risk mitigation plans to ensure secure daily operations are well protected against risks, threats and vulnerabilities","operational technology security design-develop the operational technology security frameworks, standard operating procedures and risk mitigation plans to ensure secure daily operations are well protected against risks, threats and vulnerabilities"
2890,901daf1e588975e24d924984dd482ebd04906af131f45dee6416df23dba80c79,ship sale and purchase,tsc,execute the sale and purchase of ships in the organisation and ensure adherence to legislative requirements and organisation procedures,ship sale and purchase-execute the sale and purchase of ships in the organisation and ensure adherence to legislative requirements and organisation procedures
2891,2c5f645f87ba3f493494f1afb8f1f4a721a6023292e289a14d9ccd2d83768301,user interface and user experience (ui/ux) optimisation,tsc,design and deploy consistent customer experience-led interface and visual assets that allow for a seamless retail experience to boost customer retention and conversion,user interface and user experience (ui/ux) optimisation-design and deploy consistent customer experience-led interface and visual assets that allow for a seamless retail experience to boost customer retention and conversion
2892,eb198e5e1c3bce6c54de9a5ddf973f92c587ec1e4e349a0317b52a0d68dfcafa,lighting design optimisation,tsc,"optimise lighting designs to create better ambiences while achieving energy efficiency, sustainability and maintainability results","lighting design optimisation-optimise lighting designs to create better ambiences while achieving energy efficiency, sustainability and maintainability results"
2893,cad0126837d7d5bd2b0de69ccf4d51c557e62774edbb5a5ba7c7937ddeabf698,bus regulatory compliance,tsc,"comply to bus legislative and regulatory requirements by establishing and adhering to internal work procedures, to prevent incidents of non-compliance and regulatory oversight","bus regulatory compliance-comply to bus legislative and regulatory requirements by establishing and adhering to internal work procedures, to prevent incidents of non-compliance and regulatory oversight"
2894,ca40e87e75de2ab0943ce1d1d5772d4cf38c0ad5baf8a5a42fd8a219a8887972,systems architecture,tsc,design and implement the underlying systems that drive games and underpin gameplay experience,systems architecture-design and implement the underlying systems that drive games and underpin gameplay experience
2895,a0bc1f82ca00a3bade0ea18232e453862b8221298dfa91cd069ead541ddf4abf,load profile and capacity certificate management,tsc,manage load profiles and capacity certificates,load profile and capacity certificate management-manage load profiles and capacity certificates
2896,678be8bf362d66495470f3d1a2ec7313009dd5342048b681f6230d5221d8cebc,business process re-engineering,tsc,"analyse business processes and workflows within the organisation and identification of new approaches to completely redesign business activities or optimise performance, quality and speed of services or processes including exploration of automating and streamlining processes, evaluation of associated costs and benefits of redesigning business processes, as well as identification of potential impact, change management activities and resources required","business process re-engineering-analyse business processes and workflows within the organisation and identification of new approaches to completely redesign business activities or optimise performance, quality and speed of services or processes including exploration of automating and streamlining processes, evaluation of associated costs and benefits of redesigning business processes, as well as identification of potential impact, change management activities and resources required"
2897,97cceccfde760d110225e6c4deb06355bdc1a72c6cee4d8bb2cd0f1a823f82c1,"organisational vision, mission and values formulation",tsc,"formulate and refine organisational vision, mission and values through assessing internal capabilities, external environment and industry landscape","organisational vision, mission and values formulation-formulate and refine organisational vision, mission and values through assessing internal capabilities, external environment and industry landscape"
2898,28305ae6556a9536f21eb07d34610470626dee711a8c0a967766ca75a058d874,tree transplantation,tsc,"undertake the transplantation of grown trees or large shrubs from original site to new receptor sites to facilitate new developments, modifications to existing developments or conservation","tree transplantation-undertake the transplantation of grown trees or large shrubs from original site to new receptor sites to facilitate new developments, modifications to existing developments or conservation"
2899,ec71645a0919efee0f9a10f31ab252887fd303a1964a2515e85791a7b8d4f53e,corrective maintenance management,tsc,"conduct diagnostic tests and inspections on assigned plants, equipment and systems, and develop plans for corrective maintenance, repairs and overhauls","corrective maintenance management-conduct diagnostic tests and inspections on assigned plants, equipment and systems, and develop plans for corrective maintenance, repairs and overhauls"
2900,24715319bebe43abedf23ec2f6287daa09e1df529da9d7798203111947bf1eb7,quality engineering integration,tsc,"incorporate quality principles and methodologies into engineering processes, products, and services from conception to disposal","quality engineering integration-incorporate quality principles and methodologies into engineering processes, products, and services from conception to disposal"
2901,eaa165ed86b000490d4599b759bc5458983231bb0f5e010d5176219273999e68,business operational planning,tsc,"translate organisational vision, mission and values into business operational plans as well as to review outcomes for continuous improvements","business operational planning-translate organisational vision, mission and values into business operational plans as well as to review outcomes for continuous improvements"
2902,4e557d7a05d63c559a3408919485539f9c0b35f1a932a5a461e0ad12c1ee1f95,business process management,tsc,manage and optimise an organisation's business processes for efficiency and effectiveness,business process management-manage and optimise an organisation's business processes for efficiency and effectiveness
2903,f6ebc1fa27edfc644bdeebf0bd2edb95c602404367fa55c6b3c30623943941de,hazardous substances impact evaluation,tsc,manage relevant information for the evaluation of the health effects caused by hazardous substances commonly found at the workplace to initiate timely intervention actions,hazardous substances impact evaluation-manage relevant information for the evaluation of the health effects caused by hazardous substances commonly found at the workplace to initiate timely intervention actions
2904,8dd990d227d4be4da5cb4e877720eec4c81d8350af9af714dbe4b9b570b2764b,crisis management,tsc,identify crisis response and recovery activities as well as implement the recovery and business continuity strategies to minimise the impact of disruptive events to the organisation,crisis management-identify crisis response and recovery activities as well as implement the recovery and business continuity strategies to minimise the impact of disruptive events to the organisation
2905,6b9bf0d9854ef5e9cd67a90682a6e0c841ec48e07ac971a71c1e0e5b8011e2e1,manpower planning,tsc,develop and implement manpower plans to support strategic and operational needs,manpower planning-develop and implement manpower plans to support strategic and operational needs
2906,6f5ec44ecb65b06309933152232be0f80dc3f60e56bd4ef823eaaf24064b39f0,respond to incidents and accidents in biomedical facility,tsc,"on completion of this unit, learners will acquire the knowledge and skills for responding to incidents and accidents in a biomedical facility","respond to incidents and accidents in biomedical facility-on completion of this unit, learners will acquire the knowledge and skills for responding to incidents and accidents in a biomedical facility"
2907,c70b2c076a64cf6a0014e8988ab40762d695e9d7761beeab17ef36a3d14aed31,train depot control management,tsc,facilitate train depot activities through effective management of depot control operations,train depot control management-facilitate train depot activities through effective management of depot control operations
2908,577e7a248c51b557aa991fb68f6eb16c97321280832ad1bc71b074e913b4c008,intellectual property licencing,tsc,execute and manage intellectual property licencing strategies,intellectual property licencing-execute and manage intellectual property licencing strategies
2909,43b0448f51b4d2887ef59b9a48d25ee85030786d1f8764f2e10552021c57c047,regulatory and legal advisory,tsc,provide advice to business and management stakeholders on regulatory compliance and legal matters related to support business decision making,regulatory and legal advisory-provide advice to business and management stakeholders on regulatory compliance and legal matters related to support business decision making
2910,7c8b465323aec3672ea6f3157b84f1f6134183a3c423048a50f47077966f8c72,learning agility,ccs,deploy different learning approaches which enable continuous learning across different contexts to drive self-development and the achievement of long-term career goals,learning agility-deploy different learning approaches which enable continuous learning across different contexts to drive self-development and the achievement of long-term career goals
2911,af390134eb0e95d0da019833d75b04dd0f2af34d4b67af72467227799e737b30,wagon maintenance,tsc,implement preventive and corrective maintenance activities of wagons,wagon maintenance-implement preventive and corrective maintenance activities of wagons
2912,bc829afbe51a735bd714b3dc8c53ae97be5a8a90ec790af51dc7660adee392c6,food and beverage quality audit and assessment,tsc,audit and assess the quality of in-flight meals to enhance food and beverage quality and safety,food and beverage quality audit and assessment-audit and assess the quality of in-flight meals to enhance food and beverage quality and safety
2913,8042085cac0894edb977cfd943ffb849b7cf7d03c6546e7bcdaf790c1492923e,special effects makeup material attachment,tsc,"apply, attach or remove ready-made special effects (sfx) makeup props and prosthetics using appropriate techniques, tools and materials","special effects makeup material attachment-apply, attach or remove ready-made special effects (sfx) makeup props and prosthetics using appropriate techniques, tools and materials"
2914,708078be0187677db3626fb5d55dcfde15c22f578fba99a2797990460a107ba5,third rail maintenance,tsc,implement preventive and corrective maintenance activities of third rail system,third rail maintenance-implement preventive and corrective maintenance activities of third rail system
2915,b121fbf21e6bbac5375f5d082688505cf6a0fe39171bdd10a844e7ab21d1b787,laundry operations management,tsc,manage the provision of laundry services to ensure timely delivery of processed laundry to external and internal customers,laundry operations management-manage the provision of laundry services to ensure timely delivery of processed laundry to external and internal customers
2916,daaf792c96c2eab33540c89a341d2c4035eda7646cad067bb5bceab8405f191c,early childhood pedagogical practice,tsc,plan and implement developmentally appropriate pedagogical practice to engage children meaningfully,early childhood pedagogical practice-plan and implement developmentally appropriate pedagogical practice to engage children meaningfully
2917,835101cb32aab147beefc4096403fca10b181e46a1e1e164ef8196bc5c8cefe2,technology assessment,tsc,evaluate patentability and commercial value of technical disclosures,technology assessment-evaluate patentability and commercial value of technical disclosures
2918,3cc37d9cdb058008540230213eea5a312c7ab8d2afe89b232acc053aff8107de,technical production operations,tsc,"plan, design and execute technical operations for productions in a show set up","technical production operations-plan, design and execute technical operations for productions in a show set up"
2919,f33594b37ca31e084668e69dc10caee5097018423d0533e36a9ae000da16e207,organisational analysis management,tsc,evaluate factors that can affect the organisation's performance as well as strategically assess the organisation's own resources and potential,organisational analysis management-evaluate factors that can affect the organisation's performance as well as strategically assess the organisation's own resources and potential
2920,57a44903b6bc4d9e61c62ed639633128b0d8cf630a746c3e445b0675271217e9,electric vehicle propulsion systems maintenance,tsc,"implement electric vehicle proplusion systems maintenance including preventive and corrective maintenance,  formulate failure investigation procedures to diagnose root cause issues, manage rectification of systemic issues within a safe work environment and enhance the overall maintenance regime ","electric vehicle propulsion systems maintenance-implement electric vehicle proplusion systems maintenance including preventive and corrective maintenance,  formulate failure investigation procedures to diagnose root cause issues, manage rectification of systemic issues within a safe work environment and enhance the overall maintenance regime "
2921,ecb100cd95b691e1358ae22c4ece365ecbc346a52d34a09e9f8d365569578af3,visual merchandising presentation,tsc,monitor accuracy of displays against visual merchandising display guidelines,visual merchandising presentation-monitor accuracy of displays against visual merchandising display guidelines
2922,b9b02ad0b6106672873c1755a603cb128a06e4731d04e95fe42c69b30a0b36a4,workplace safety and health for fire prevention and fire fighting,tsc,formulate and executive fire safety protocols and processes to minimise risk posed to customers during emergency situations involving fire,workplace safety and health for fire prevention and fire fighting-formulate and executive fire safety protocols and processes to minimise risk posed to customers during emergency situations involving fire
2923,45c80214b80a2da3d60ec1186f73f273ee0a4467f51511672ab7ca9bdc50d9eb,pricing strategy,tsc,"analyse product, organisational and market factors, trends, pricing scenarios and valuation models to develop effective pricing strategies for products and solutions","pricing strategy-analyse product, organisational and market factors, trends, pricing scenarios and valuation models to develop effective pricing strategies for products and solutions"
2924,c4487d3bcde38d2daf43ebfdb3e08e8291fc828101cd1231f03ac1b56c39f0a6,food technology application,tsc,integrate emerging and innovative technologies with existing techniques and methodologies to develop and produce alternative and/or novel food products.,food technology application-integrate emerging and innovative technologies with existing techniques and methodologies to develop and produce alternative and/or novel food products.
2925,56ac17ff257bf1f977acd2f4c195ddc458db0c45e6619f0c1d682367663a03a4,channel management,tsc,manage new and existing distribution channels for financial services products and services to ensure channel performance and effectiveness,channel management-manage new and existing distribution channels for financial services products and services to ensure channel performance and effectiveness
2926,e1a9c49464787ffad44dd677e609bb48f42b801a233220e158a123b0b2eacac9,engineering safety standards interpretation,tsc,design and implement appropriate safety and safeguarding engineering solutions standards in accordance with legislative requirements and industry best practices,engineering safety standards interpretation-design and implement appropriate safety and safeguarding engineering solutions standards in accordance with legislative requirements and industry best practices
2927,1a86f36ef22c9a0922777b28ccf46b3d8890a8c48610083d24d573566f6da7ef,monitoring and surveillance,tsc,"develop and conduct checks and observations to assess adherence to statutory regulations and standards, thoroughness of compliance controls and monitor for irregular activities.","monitoring and surveillance-develop and conduct checks and observations to assess adherence to statutory regulations and standards, thoroughness of compliance controls and monitor for irregular activities."
2928,7dc7bf9c905abb3348679a4eefbb5fec3407a744cd80dbc5b0ed567dac2285eb,site assessment and analysis,tsc,plan and execute assessments of project sites to evaluate suitability for built environment operations,site assessment and analysis-plan and execute assessments of project sites to evaluate suitability for built environment operations
2929,9fd7951dbaa80402781af3108b898182c51ad7990492be06b05488d5573d917e,chartwork,tsc,"using charts, chartwork instruments and position-fixing techniques to create voyage plans","chartwork-using charts, chartwork instruments and position-fixing techniques to create voyage plans"
2930,cc2b7c7614f1cdc89f32de3f242e8853a630edaf86aaf795feeaa37758d86c57,computerised systems validation,tsc,commission computerised systems for use in biopharmaceuticals manufacturing facilities,computerised systems validation-commission computerised systems for use in biopharmaceuticals manufacturing facilities
2931,5f6d32b0fd1a1bafc71544b2bc93bf982d662a6f4c3f3b3297b6e22f6855e115,operate lorry crane,tsc,"this unit will equip lorry crane operators with skills,
knowledge and attitudes to operate lorry cranes safely. at
the end of the course, participants will be fully proficient in
lorry crane operations, especially in assessing risks
observing safety measures","operate lorry crane-this unit will equip lorry crane operators with skills,
knowledge and attitudes to operate lorry cranes safely. at
the end of the course, participants will be fully proficient in
lorry crane operations, especially in assessing risks
observing safety measures"
2932,28e800b18888e448e1cade4ff3fa3a638c98bd7a02f73be9e75672bffbe61f61,camera operations,tsc,"manage the set-up and operations of various types of cameras, lenses and camera accessories for the production of film or television content","camera operations-manage the set-up and operations of various types of cameras, lenses and camera accessories for the production of film or television content"
2933,7e6d441b400f3e645102ebb953f9edf24bce8ebcc2f713f25a86367e0dd9f451,genetic knowledge analysis,tsc,"demonstrate, utilise and integrate genetic and genomic knowledge in practice","genetic knowledge analysis-demonstrate, utilise and integrate genetic and genomic knowledge in practice"
2934,8df4351b52999ae710b87fe6bdbc5d38cb7697364bfa7d93b6d3e7afd1f72e6c,aircraft landing operations,tsc,"initiate aircraft descent, approach and landing in accordance with procedures and air traffic control (atc) instructions to ensure safe landing within the runway environment","aircraft landing operations-initiate aircraft descent, approach and landing in accordance with procedures and air traffic control (atc) instructions to ensure safe landing within the runway environment"
2935,0d929e38cc67ee77d345da5df76cbb845e7c6d8fe16c892042f0514fb8d38922,chinese moist-heat dish preparation and cooking,tsc,prepare and present standard and complex chinese moist-heat dishes,chinese moist-heat dish preparation and cooking-prepare and present standard and complex chinese moist-heat dishes
2936,8f14f830b0a3ea2f18d9c4402a0ba77c7049e1f6a23e837df449aea54bad2e0b,technical vision mixing,tsc,switch between shots for transmission and recording using appropriate transition methods to merge images from various visual sources and provide suggestions to improve the technical output,technical vision mixing-switch between shots for transmission and recording using appropriate transition methods to merge images from various visual sources and provide suggestions to improve the technical output
2937,84fcda20108e6e58712bee81040b09420f3124ee484c2d6715fed570a1bf0a56,physics concepts application,tsc,apply physics concepts to solve engineering problems,physics concepts application-apply physics concepts to solve engineering problems
2938,3c5b8f460527391b9d203343e0433814ffd664dadc8efb0d28f5238a0e6d8949,transportation equipment handling,tsc,"operate different types of transport equipment including conveyors, cranes and industrial trucks for the movement and storage of materials","transportation equipment handling-operate different types of transport equipment including conveyors, cranes and industrial trucks for the movement and storage of materials"
2939,694e8745f827c0e8482efebc01ad228a8aec471c113f3f65b406013e627dcfff,cargo loading and unloading administration,tsc,manage cargo loading and unloading activities to and from the aircraft in accordance with loading plans and standard operating procedures (sops),cargo loading and unloading administration-manage cargo loading and unloading activities to and from the aircraft in accordance with loading plans and standard operating procedures (sops)
2940,128cab19a683c872b0d968a57a6472e152aea241c30bae903861a8c2b293e388,flower arrangement,tsc,execute flower arrangements for various occasions,flower arrangement-execute flower arrangements for various occasions
2941,0ea27aeb71a8e4daac20e6129ff9c6de42000978b0186143c397974fccc62054,valuation conclusion and reporting,tsc,develop valuation reports for the valuation engagement,valuation conclusion and reporting-develop valuation reports for the valuation engagement
2942,5418c9fd6f3bc4039f1f05021aea8336f3ed7728c9a692bdef491c19e5598376,laser and optics application,tsc,use of laser and optics to automate manufacturing processes by introducing amplified electromagnetism and optical technologies and alignment processes,laser and optics application-use of laser and optics to automate manufacturing processes by introducing amplified electromagnetism and optical technologies and alignment processes
2943,b976e6b39bef8505798aa5924c9b8b0213a0e0d48d9525d7054a66d02b46ecc8,intellectual property strategy,tsc,evaluate business significance of intellectual property,intellectual property strategy-evaluate business significance of intellectual property
2944,abeb5d8e9af192ea2fcea370d1bfbb0e3536e3a4d38bb72c5a8bc27e400dee84,technical camera operations,tsc,"manage the set-up and operations of various types of cameras, lenses and camera accessories for the technical requirements of the production of film or television content","technical camera operations-manage the set-up and operations of various types of cameras, lenses and camera accessories for the technical requirements of the production of film or television content"
2945,bec5e203c0b573fce550f439a3513b4b80a6eb01c22a618b320c838d70739204,food science application,tsc,apply food science principles food preparation,food science application-apply food science principles food preparation
2946,6353f820788f89e8002273bc6a5a9246b99833993adfef0e696971ce7138fc88,production design,tsc,"research, conceptualise and execute the creative vision of productions","production design-research, conceptualise and execute the creative vision of productions"
2947,4e5b60443945bac21b925d5156c149685ef41e1673d8bcb73aa243d870f83d0a,programming and coding,tsc,produce the technology required for a visual effects (vfx) project,programming and coding-produce the technology required for a visual effects (vfx) project
2948,bdd416c632d50526a3142e179dc5ba568a140c1d70ca38dd8262634ed0757e09,condition monitoring,tsc,perform condition monitoring and evaluate the effectiveness of preventive and predictive maintenance strategies,condition monitoring-perform condition monitoring and evaluate the effectiveness of preventive and predictive maintenance strategies
2949,e490bb07cdd6037947948ee6f815b6ac5b497f1abfe0f8e5833e7ef357ec047c,business stakeholder management,tsc,establish mutually beneficial relationships with business partners and stakeholders including potential customers and financing partners,business stakeholder management-establish mutually beneficial relationships with business partners and stakeholders including potential customers and financing partners
2950,a61e1abf8ea12b962aac10ddfdc060c74635ec8fe198b682ff7b5243e5fa1e89,inventory management,tsc,"formulate and implement inventory management strategies targeted at ensuring availability of equipment, tools and materials for engineering projects for the purpose of construction, operations and maintenance works","inventory management-formulate and implement inventory management strategies targeted at ensuring availability of equipment, tools and materials for engineering projects for the purpose of construction, operations and maintenance works"
2951,d3df0b62b5e370177927470dc16e44900a48756ac37296e0016b320bb0521c68,conflict management,tsc,build consensus and utilise knowledge of conflict management techniques to diffuse tensions and achieve resolutions effectively and maintain the best interests of the organisation,conflict management-build consensus and utilise knowledge of conflict management techniques to diffuse tensions and achieve resolutions effectively and maintain the best interests of the organisation
2952,7b7bec049466534a0f92035a43800e7f0ad958ed577c5ff7570d3ec13c480020,special effects makeup material construction,tsc,"construct and modify special effects (sfx) makeup paints, props and prosthetics using appropriate materials and constructing techniques","special effects makeup material construction-construct and modify special effects (sfx) makeup paints, props and prosthetics using appropriate materials and constructing techniques"
2953,64458c1ebaea797266d49182beea99ad8adac0bb6c74ebedb69f2ec3e537bee5,navigation watch,tsc,conduct navigational watches to ensure ships' safe passage,navigation watch-conduct navigational watches to ensure ships' safe passage
2954,e8c8e62bdf375ff9cd739eaae8668454031c68fa0202b87a9e31e9f52fa5007a,employee engagement management,tsc,"drive employee engagement programmes to facilitate commitment from employees to organisational values, vision and objectives","employee engagement management-drive employee engagement programmes to facilitate commitment from employees to organisational values, vision and objectives"
2955,329c31942968b35c9cc20e7f9eeca2d53ad35e65a035097fc4abd1dadea22681,sustainability assurance,tsc,"evaluate and verify the accuracy, relevance, and completeness of an organisation’s sustainability reporting and information disclosure, ensuring alignment with established regulatory standards, environmental goals, social responsibilities, and economic outcomes. enhance the transparency, credibility, and trust in an organisation’s sustainability reporting, ensuring that informed decisions can be made.","sustainability assurance-evaluate and verify the accuracy, relevance, and completeness of an organisation’s sustainability reporting and information disclosure, ensuring alignment with established regulatory standards, environmental goals, social responsibilities, and economic outcomes. enhance the transparency, credibility, and trust in an organisation’s sustainability reporting, ensuring that informed decisions can be made."
2956,61beb1f37f4b8d63c63fbf09ee0266fb7938d8c0e1202b780146f83b432bd4e5,food waste management,tsc,manage activities for the disposal of food waste in aircraft and central kitchens,food waste management-manage activities for the disposal of food waste in aircraft and central kitchens
2957,1682aa3bf1f7b3a0b3900a4efa5f67a318f904884f7f3bde4a4f77c912bbd339,production technical services,tsc,operate technical services in the production environment,production technical services-operate technical services in the production environment
2958,f9628c851ca2b9496fceab397ed404b38501a957fcb8e595ee45257426babc33,noise and vibration control,tsc,manage noise and vibration control measures and assessment of control measures to prevent ill health effects at the workplace,noise and vibration control-manage noise and vibration control measures and assessment of control measures to prevent ill health effects at the workplace
2959,afb72890807add099c46aa43654bc79243a1408f8778d4f60bd168a29ef6f6dd,supplier management and capability development,tsc,implement supplier management and capability development strategies and plans to enhance performance and achieve service requirements,supplier management and capability development-implement supplier management and capability development strategies and plans to enhance performance and achieve service requirements
2960,8972eb6da1b94eedc509cad09f0e54b02fc7bb25760e7c6052ff9287bf35d024,risk and crisis management,tsc,"apply strategies designed to enable an organisation to deal with disruptive events by planning for responses to potential crises, establishing monitoring systems and training systems, communicating both internally and externally, and leading recovery processes","risk and crisis management-apply strategies designed to enable an organisation to deal with disruptive events by planning for responses to potential crises, establishing monitoring systems and training systems, communicating both internally and externally, and leading recovery processes"
2961,77ee2bf9d5c99e1cb254d7e05e7aa007d5634b4e7cf3d6312af8a0b3a0ecf795,learning and development programme management,tsc,establish and implement learning and development programmes and channels to facilitate employees' growth and capability building,learning and development programme management-establish and implement learning and development programmes and channels to facilitate employees' growth and capability building
